"","ahpA","ahpT","antE","bdhA","bmrB","bmrC","bmrD","csn","ctaO","dacF","lip","mcpA","ntdR","pbpH","phy","ppsA","ppsB","ppsC","ppsD","ppsE","pspA","rpmGB","rsiW","secE","sivA","sivC","tlpA","xynC","xynD","ybaJ","ybdN","ybdO","ybfO","ybfP","ybfQ","ydeH","ydeJ","ydjG","ydjH","ydjI","yerI","yflB","yflD","yfmG","yhaP","yhaQ","yjcM","yjdG","yknW","yknX","yknY","yknZ","ylbA","ymaE","ymzB","yncM","ynzD","yoaW","yocD","yokI","yokJ","yokK","yokL","yolA","yolB","yomJ","yoqM","yorD","yphE","yphF","yqaP","yqzG","yrpD","yrzI","yscB","yvgO","yvqJ","ywbE","ywbF","yxaA","yxaB","yxeD","yxzE","abrB"
"yorD",0.19870492200137,0.182471740923295,0.350759764481802,0.639964217222407,0.324210975158731,-0.172628734204258,-0.269917754755864,0.34515310059683,0.125591254354236,-0.249880606545682,0.599123485788598,0.389545299489217,0.449232663506945,0.535266169537092,-0.139901607354968,0.519884731465766,0.56941918601609,0.537974027007338,0.551599461196975,0.56364332090954,0.720493286076324,0.547840082984716,0.453438127962204,0.615256452951484,0.596893328603781,0.623812238943371,0.615342404712049,0.0389515492903769,0.185756962632041,0.584617493046723,0.589518307485669,0.710735502763657,0.546552154504009,0.652095053075206,0.230530748884003,0.342340464129382,0.525185955080272,0.694863312742369,0.654159832531735,0.609972901527573,0.524880225648063,0.0608240597975981,-0.282581947436052,0.582234044593808,0.386464092529276,0.554311627478059,0.838975493484011,0.0182796072841437,0.454845297997583,0.565674570541904,0.546855641504778,0.477679826201616,0.0626031164761047,0.607528595236445,-0.204235611172982,0.399674112577224,0.442460122523683,-0.0210099500364263,0.613070178231812,0.746850333791387,0.664409438198811,0.652412510032429,0.62606398784557,0.723663305916881,0.704369515524846,0.604924309964784,0.0816149519807025,1,0.441912639385638,0.277048452524585,0.889010941194537,-0.245808403535286,0.396626538610909,-0.0367850396659541,0.540844907010673,0.138395771738339,0.370269413207976,-0.389981595194985,0.230878968686777,0.412740344199552,0.0407131810461272,-0.282867118816278,0.353140218413995,-0.176762867474174
"yphE",0.0432743896927761,0.0330856207139096,0.176006294490434,-0.0239256114173369,0.237269572131213,0.0115969378455313,-0.0897335665243164,-0.126211071592177,0.148623403243571,-0.178188962008811,0.618775450288413,0.286137896309032,0.477323673252525,-0.156064973824308,0.099408592874234,0.114186563243731,0.0883411960449316,0.121424682251526,0.12736320383792,0.149816785660392,0.436983223338502,0.595957196368999,0.299309879165533,0.545493389530192,0.133167705754449,0.676927998731212,0.338961951614001,-0.185096799692694,-0.0361451021488086,0.728933628043558,0.254126229229661,0.562156614509703,0.201761839536046,0.00359534064601438,-0.39065373256728,0.17908667006971,-0.0844936717175924,0.426527599509205,0.465557530617275,0.386952612783714,-0.106938740286641,-0.26004259300805,-0.379627052986976,0.302202551634131,0.271437253299113,0.505095489588223,0.596669259998995,-0.0182319092989333,0.42298213311227,0.681195395135506,0.597519020442654,0.453059305682699,0.138429367203286,0.512849671896563,-0.194088351790061,-0.0153582075592888,0.568528818443165,0.0164548097739653,0.706329899943018,0.5815174018629,0.648472668087893,0.518090618804536,0.433570361593318,0.461424934027674,0.431107193003975,0.535393407662085,-0.205289906519052,0.441912639385638,1,0.93740959652388,0.339533935113873,-0.198928355888931,0.0994733139072895,-0.159863962364525,0.446512144418585,-0.180384944356231,0.387943735580878,-0.046181011865612,0.505876286619748,-0.115939095040363,-0.493419983792278,-0.254684584352581,0.248509474390286,-0.106281332669367
"yphF",0.0536302380117056,0.055656191822379,0.104029716512827,-0.197119688668782,0.255179828243403,0.097321993005098,0.00941692234212308,-0.162010663651522,0.196108601944651,-0.0688073733911521,0.580645767249693,0.17069622876626,0.495401995808738,-0.278980922156758,0.163785705543452,0.0820483732075074,0.0335624592266987,0.0592147823490089,0.0454584441094214,0.0563084153168473,0.271918599698809,0.582481114689225,0.128706913541634,0.511291506899663,0.129845678402205,0.600012201274651,0.249196572726484,-0.150735404342556,-0.0212930528596987,0.601265348477892,0.223835392493302,0.466819992314947,0.0567930275787457,-0.179567357832762,-0.550544102044315,0.131697167823247,-0.231931398979715,0.266732266966679,0.310550455769244,0.246982516044353,-0.181617441042383,-0.246068617015575,-0.346627209947582,0.26858357279462,0.185043481330375,0.377155677198757,0.451258889682536,0.0712372206128928,0.341667744462833,0.587147640287452,0.507112359762558,0.363486586068846,0.204305256560298,0.46202923529432,-0.0371335824803253,-0.0487216903430346,0.518899305215267,0.0839021125827251,0.673903582458763,0.430175882403104,0.527713528586556,0.401136622550702,0.316180377156526,0.312813229920516,0.291996268276967,0.473094284312875,-0.186503062780723,0.277048452524585,0.93740959652388,1,0.164147234625237,-0.105592707329557,0.038034203267088,-0.0635827936258605,0.322754182679815,-0.177211837004822,0.387020462763334,0.132704356367585,0.482415144695637,-0.251241360979974,-0.567977526826635,-0.172413952653586,0.0817473488628694,-0.0525801707210103
"yqaP",0.216103685957187,0.221371095433899,0.477197449919768,0.762793492867993,0.249021997053629,-0.11605183784327,-0.18910572572156,0.422863414697197,-0.0371874299570139,-0.306481740769561,0.489251122395672,0.352009113093982,0.353783331608219,0.611656952729355,-0.050143437689213,0.589156995785211,0.615781969446083,0.590538869895864,0.613636371785497,0.609125648549458,0.639281173998958,0.602539419581012,0.5062754906492,0.599355152230516,0.621297094778394,0.529151375095112,0.532592667855115,0.197034948169665,0.295862534327464,0.577831953306604,0.61388767339279,0.611337166322082,0.617822773481732,0.719619656397423,0.349245119783192,0.260764563737572,0.690873011316432,0.588670174171611,0.545237422372093,0.506914244118215,0.530877528220833,0.0473102244446118,-0.133157101017468,0.52877784184516,0.264405141526815,0.387702065084896,0.765890057677831,-0.114674377984101,0.421354318537021,0.465092676740475,0.467368734403645,0.448124166635739,0.130230957436033,0.638392697329807,-0.226516729976508,0.550513943465924,0.422742081930277,0.00940876074144643,0.458197738266118,0.756848182133732,0.634061600455418,0.652616046209392,0.639072365329813,0.645920007104095,0.620429096516813,0.579528396359183,0.190213857748435,0.889010941194537,0.339533935113873,0.164147234625237,1,-0.31466003723568,0.556752568291224,-0.0845351728144852,0.537425820872369,0.260951762435808,0.389958262927644,-0.421804093280859,0.287599849852154,0.477359658772603,0.172080123616275,-0.448949281538324,0.44915953892089,-0.132390604123537
"yqzG",0.670596232355065,0.635511026300074,0.218260402080244,-0.398994572598133,0.193949839960958,0.334230839895321,0.31870622315324,0.464017849198141,0.420965525303195,0.977216078552399,-0.146113288379749,-0.613025798968256,0.40952962319218,0.0978729909830655,0.476764925885384,0.174826399196549,0.0271283182739129,0.0295035767250731,-0.0558103780732695,-0.0310105814979311,-0.573312237956747,-0.196421028070532,-0.273889385360253,-0.224478093650604,-0.0704102857840974,-0.177712292371997,-0.33022903297367,0.378215151725511,0.43300770422662,-0.319894925956343,0.311070301458049,-0.312870740441824,0.0251999029478998,-0.121461762135496,-0.379950261162383,0.589664408500496,-0.184365665761793,-0.60467839621597,-0.625172338009654,-0.635836150605102,0.32203370304217,0.423252245363688,-0.142689281562791,0.36408031886019,-0.361821838176962,-0.216592784190059,-0.426356132185387,0.775522554353231,0.254150318524806,0.00317913552295374,0.0333335513044031,0.038374688993497,0.552029478678093,-0.401843627956785,0.700606082406271,0.341803599109103,-0.343980635887798,0.732430920047324,-0.425630756093439,-0.281743685567039,-0.268746022964054,-0.317336747461304,-0.304975266643201,-0.481125082355016,-0.465354871840436,-0.0806522917116248,0.523978976531934,-0.245808403535286,-0.198928355888931,-0.105592707329557,-0.31466003723568,1,0.328698863740318,0.711377219316081,-0.557755873370823,0.107354678295827,0.403520344562948,0.429901874078226,-0.354441346910716,-0.534381753324903,-0.274070463969147,0.810099565103393,-0.261858296834277,-0.648624455370021
"yrpD",0.677050211924705,0.691241842280333,0.483600950461077,0.387099406909097,0.332200311753309,0.348270240575806,0.30272174292556,0.808906985036848,0.331495374928334,0.283466114000638,0.199430670592022,-0.0591160182865114,0.502184310952705,0.602366722884614,0.470835369583773,0.734414627093172,0.675104092404474,0.700799306027633,0.662814231110031,0.659981568676368,0.0760369195296484,0.387862042680472,0.274663599382826,0.260401030242837,0.560176868870463,0.32897410968925,0.238789026835152,0.601589796821348,0.669167748527138,0.296210006380242,0.731630842161292,0.314508888725096,0.613098318748288,0.518904139053944,0.08440353993259,0.538899337563644,0.56693035520196,0.00898044187368176,-0.038381246711517,-0.071860567120487,0.603761425713427,0.257774150475264,-0.152370380001083,0.626073392835479,-0.231359415320934,-0.0595388002150872,0.236140229072286,0.277135979554525,0.538177408237758,0.373066968292598,0.411976226392538,0.442479886843833,0.605670902046403,0.3665411375718,0.309718056706366,0.821142232646334,0.154884178164814,0.573406587714968,-0.0761481589060896,0.498304266085341,0.363090230039619,0.37357997221441,0.360886104789277,0.147334480661321,0.14663206075259,0.36017459455856,0.73644539166905,0.396626538610909,0.0994733139072895,0.038034203267088,0.556752568291224,0.328698863740318,1,0.411599490711163,0.12798382709963,0.211262466571903,0.66799574706622,-0.0250126661755538,0.103972223566475,0.0953304449331972,0.0153914796911289,0.147854929150261,0.284989457462669,-0.496702031432268
"yrzI",0.711534650069919,0.678268130823213,0.362805823135017,-0.205764392378757,0.353814411166383,0.530304609863808,0.4846509247115,0.545179347407432,0.432988928453491,0.709860536329105,0.150120039000167,-0.49368652756496,0.609067696941985,0.264104091410947,0.467367632599299,0.448315897643899,0.329232702433157,0.316022798721763,0.232169732628117,0.24618343704245,-0.296907200011309,-0.0682586275117319,-0.037574338846573,-0.104827666675163,0.339346543330684,0.0433359625927768,-0.0213884445222986,0.531914870580052,0.592326460049619,-0.323829229291102,0.592767938911463,-0.0844439402710808,0.344954059114534,0.139641553412405,-0.329385961604372,0.639261237414975,0.0198434924694509,-0.373678341419094,-0.455204045535401,-0.429917994088539,0.472576738400342,0.604901753709188,-0.112011258642536,0.620476560163105,-0.27458481252314,-0.169059319000713,-0.274106992389795,0.815015816844061,0.515017885958183,0.114486350037596,0.193719816417355,0.265715315122855,0.660499857779867,-0.0644259681540445,0.769124708835161,0.527299041086973,-0.195517596499002,0.748349714771998,-0.237984682896803,-0.184761260389208,-0.252224905609409,-0.278958900730463,-0.249897741341298,-0.308213182163257,-0.276488821918486,0.246986984228592,0.546229079303318,-0.0367850396659541,-0.159863962364525,-0.0635827936258605,-0.0845351728144852,0.711377219316081,0.411599490711163,1,-0.327775173498241,0.286593072019032,0.681550922589781,0.25345875697887,-0.044995748976628,-0.399163630034678,-0.125350611100558,0.547958363379816,0.0065257986710877,-0.516199460005205
"yscB",-0.174110740980101,-0.136824560598903,0.156043890473596,0.496622135931094,0.196108766300823,0.0323986803682926,-0.00333169199083302,-0.0259713290358731,-0.0819258749534949,-0.618871163729628,0.339794031903218,0.869856242836562,0.0609428937121705,0.188400277974174,-0.164987785553144,0.26624862240289,0.346036901388853,0.354234442904841,0.398103550678912,0.389305787906046,0.772749600898097,0.318285257886549,0.527437066841816,0.215685287338349,0.444570925720248,0.801484208876495,0.774104541332652,-0.0307227890449382,0.00360805353975824,0.464599321860185,0.159155498356314,0.837052649617704,0.390089664011723,0.395637874257191,0.253966544332414,-0.146705887467279,0.385068962931676,0.736959293602907,0.713412399140579,0.703641722489937,-0.0118674290670289,-0.0773524283571697,-0.0213474109406385,0.0306382272387798,0.312810620759262,0.353683230744049,0.662058242909891,-0.356148670002685,0.257066406831927,0.440431488712248,0.403349111500646,0.415623331180473,-0.189107957068247,0.541586367438017,-0.389060137760895,0.0441056926237202,0.488428264684209,-0.354677081579874,0.523600330720034,0.529082178490818,0.431836445255878,0.387177239037637,0.28507645302321,0.782635426636171,0.755134029461944,0.656425365006145,-0.209459317147781,0.540844907010673,0.446512144418585,0.322754182679815,0.537425820872369,-0.557755873370823,0.12798382709963,-0.327775173498241,1,-0.121209324863026,0.100118825485393,-0.286296670440159,0.55345096334625,0.346593508592143,0.0555755228631577,-0.465795261151402,0.531397575816904,0.107382869243662
"yvgO",0.177734801776722,0.149655603575172,0.589471555561847,0.390829412441593,0.313397514662201,-0.0491872946376795,-0.0252138726369758,0.338726971460196,-0.092936849970411,0.192136256437864,-0.0663045024927314,-0.424995588749554,0.220600224971145,0.271479095124823,-0.124900896990207,0.38788468195171,0.268085366156203,0.204188354808413,0.193706076948347,0.163919279906505,-0.168855357575925,0.1478085874111,0.0245067967153408,0.179912507003922,0.199180531352862,-0.078548126350796,-0.240167178247206,0.348100388877805,0.279202096432447,-0.303272296795629,0.296757109788789,-0.250895248771852,0.193770456618623,0.273659844011168,0.137358340853087,0.219571546364582,0.304884866765323,-0.279519583259898,-0.371460685215687,-0.349540490839701,0.555555656519831,0.617049410762459,0.522133894287917,0.231837468994916,-0.148076173393134,-0.184378962359352,-0.222755219247643,0.213047494976043,0.123804344143223,-0.279869801463321,-0.229794849021321,-0.134950672569685,0.503676792412522,-0.182315853582915,0.308921197219274,0.552220001545901,-0.0381136660779002,0.314079320364635,-0.123144351023618,-0.242582226147792,-0.412597940979436,-0.363959249042632,-0.271933388865092,-0.277463580283186,-0.272354793662374,0.281478240049685,0.327747262825462,0.138395771738339,-0.180384944356231,-0.177211837004822,0.260951762435808,0.107354678295827,0.211262466571903,0.286593072019032,-0.121209324863026,1,0.318437704386954,-0.275434973577616,-0.0784291223733635,0.103864801130127,0.436859062791495,-0.127503192861501,-0.0244167648609193,-0.0075499622333082
"yvqJ",0.753440427335219,0.752065483812995,0.683919645408496,0.073808402664385,0.586487477928462,0.529400701180881,0.438317577325645,0.611354417747155,0.366306362911126,0.409759384457019,0.462627984963737,-0.253185473515047,0.902997477134306,0.429321929425176,0.539316441508328,0.705524452892878,0.561939357975422,0.565310167133114,0.509155721766945,0.504132244521285,0.098940577185877,0.473368956124769,0.364121486504231,0.339063684881836,0.54831620664842,0.45698689110861,0.257113564597733,0.610577198768511,0.728641704274037,0.204922445561775,0.882723331019342,0.317777842251465,0.687640652022042,0.42815120782115,-0.179334642515087,0.789583048286402,0.369417685054181,-0.0202008923468961,-0.108502664780466,-0.146325558215103,0.56832293322712,0.486069367503775,-0.223913986688757,0.832865244377257,-0.22435831846038,0.027182629460048,0.145744905751814,0.659075908121572,0.79484970316813,0.511217300472327,0.53790668669826,0.556888350779931,0.787937045049209,0.388169705440029,0.434500504567434,0.731943808936254,0.301184866176127,0.765690428177312,0.22343175015075,0.387319510985776,0.229040099512137,0.137641721073096,0.102684246041051,-0.0154475913903954,-0.027909715321084,0.610520612256154,0.553529916561012,0.370269413207976,0.387943735580878,0.387020462763334,0.389958262927644,0.403520344562948,0.66799574706622,0.681550922589781,0.100118825485393,0.318437704386954,1,0.0311695177960257,0.331425196229873,-0.0919209733456456,-0.189678971345895,0.121340491778942,0.372703176752541,-0.565477635524975
"ywbE",0.326496153960444,0.348298579736148,-0.265161375066993,-0.558467433292754,-0.188417246237797,0.208987515489725,0.178827820390168,-0.114972483786402,0.0677770493314515,0.408861089750165,0.125838819169442,-0.208634719960449,0.0532663841323213,-0.377683094766834,0.475788766981386,-0.221472955532539,-0.263408362216808,-0.227519096133787,-0.314124460562463,-0.267808121030886,-0.500463134261276,-0.149712400492581,-0.561303268520286,-0.254133903045704,-0.0843466687292272,-0.14869777083804,-0.111185455148841,0.0518655377325665,0.0936054099986293,-0.0600935647592584,-0.00142308817784108,-0.124856256081974,-0.421869382891206,-0.557739193544746,-0.448602373702826,-0.0488213163141879,-0.389342946252945,-0.481670683801347,-0.397519943090195,-0.383255330186437,-0.307822851844547,-0.139418084589851,-0.26196549131662,-0.0872671519068221,0.0266199984827249,-0.00449093347366082,-0.184258041805555,0.333910519622645,-0.155353104415899,-0.0353860605454195,-0.0534294022541325,-0.109229531545131,0.0627370048884873,-0.0565871388640495,0.400877795636201,-0.23499827605201,-0.241995332078228,0.210161303488708,-0.207296122392331,-0.19206266570685,-0.0155343437483096,-0.0457041342146142,-0.130257187291526,-0.219483730260379,-0.201013803975585,-0.186327206353213,-0.0464660096593514,-0.389981595194985,-0.046181011865612,0.132704356367585,-0.421804093280859,0.429901874078226,-0.0250126661755538,0.25345875697887,-0.286296670440159,-0.275434973577616,0.0311695177960257,1,0.243770469682083,-0.571899085387951,-0.555677754509297,0.367963745077205,-0.429267610703889,-0.136312977771026
"ywbF",0.0828997134701667,0.125357371666926,0.135842016382247,0.122169821876496,0.137738898191144,0.219861738839172,0.133725778364958,-0.111390451328861,-0.0931572537500246,-0.381062225971367,0.463757448473968,0.343384307013813,0.256266955380203,-0.102610240235952,0.24974191325575,0.174310747746919,0.182462584859525,0.218850849727969,0.195957598535395,0.212195130375461,0.349854703378994,0.283950520086933,0.226397624451377,0.139705263316857,0.296787813732934,0.47752143674117,0.411319879435032,0.0979204919582465,0.190580079668334,0.40668435274694,0.261391743273132,0.466984095473521,0.228765984645695,0.103258066088226,-0.0140700717950104,-0.0682329972827467,0.152356168269895,0.267309453909494,0.266684911803772,0.242231109966446,-0.146564070812599,-0.143630529990191,-0.185455662897944,0.0514582147529955,0.218511591389201,0.270120492085205,0.431562208848023,-0.0268602126239947,0.312191316298369,0.385805071787246,0.356335791107059,0.347023685878404,-0.0140170896008808,0.527776421781395,-0.170723499756325,0.022826000752613,0.452518495181206,-0.0414637920417188,0.411266275375091,0.436426934349732,0.399102449990006,0.308669378269788,0.164547430179492,0.34973466882315,0.323574426197978,0.491569657724305,-0.15686245529942,0.230878968686777,0.505876286619748,0.482415144695637,0.287599849852154,-0.354441346910716,0.103972223566475,-0.044995748976628,0.55345096334625,-0.0784291223733635,0.331425196229873,0.243770469682083,1,0.0148568808341728,-0.313338849941694,-0.405787452244399,0.396471298061549,0.038496619397025
"yxaA",-0.188521915255746,-0.130665866567189,0.145970412940645,0.666068417948382,0.248456287425305,-0.00327011305404741,0.0188964744104717,0.16168300728983,-0.218701468741449,-0.55614094442048,-0.0812745245295819,0.33028720398747,-0.0783265881900034,0.580951851890689,-0.142881626045303,0.253241761543985,0.319319589991559,0.261831754752962,0.302356054621331,0.241853049644335,0.44023310279612,0.181916719016815,0.4063548406678,0.191298684949907,0.270392492612325,0.033226907529635,0.303939154748111,0.26098645295622,0.202923640583176,0.128408480172569,0.109301937096165,0.214799759533497,0.318886889247837,0.551162029841829,0.771140778034024,-0.0105028932291607,0.695353058337287,0.415671265852471,0.353335698291374,0.340027747501491,0.36090553720179,-0.0416748153390416,0.153646237348088,-0.0496753320573,0.0340198377864834,-0.0228719139249484,0.272322762228515,-0.324429147737085,-0.025296424781767,-0.00260423721712947,-0.0298505521679685,0.00325250415571162,-0.152632590482016,0.267447981681556,-0.56463769373531,0.238065391128282,0.248092945064111,-0.230614743415248,0.31485083891423,0.403104616741579,0.194372790748363,0.253484084904479,0.237451945202976,0.251967566360197,0.211899348216507,0.00300934720620513,0.0418231013467279,0.412740344199552,-0.115939095040363,-0.251241360979974,0.477359658772603,-0.534381753324903,0.0953304449331972,-0.399163630034678,0.346593508592143,0.103864801130127,-0.0919209733456456,-0.571899085387951,0.0148568808341728,1,0.673439615383619,-0.543592718852586,0.39315152158185,0.102992043441375
"yxaB",-0.208040785478467,-0.176657950675842,0.139458384238531,0.539040869928976,0.139189756014005,0.113172761822004,0.201990314090966,0.193573507471974,-0.229179163625954,-0.280508142060758,-0.421504214443872,0.0857174246421891,-0.263271925496925,0.458160461827717,-0.221964118423172,0.185114603579895,0.213236372255906,0.142695279778219,0.157972679268997,0.0834109729714389,0.0376907106353546,-0.152123115686115,0.169246270206374,-0.0835116919141871,0.160003842783295,-0.186579779658335,0.0281499025693633,0.326772583672952,0.134202936567927,-0.288524319035422,-0.0905266038059178,-0.135435450739829,0.128136243443344,0.346453480388808,0.596388292275195,-0.0699280683850107,0.480979762099343,0.0226964211592042,-0.044668859991837,0.0015019292206917,0.341220895892509,0.275168859441511,0.566623125168755,-0.183126704086972,-0.17262519478441,-0.359886566460255,-0.180034846241796,-0.28368527597545,-0.174073104233409,-0.378331163043564,-0.337195616423536,-0.216961969829428,-0.00830285392983589,-0.15952245885186,-0.118123266875805,0.257483948971475,-0.193927999625865,-0.165513105059719,-0.189703290346889,-0.177440336748866,-0.351133436486994,-0.235366953286075,-0.121311838567812,-0.0578750433621337,-0.0612849795520711,-0.0930721084310135,0.164566222882769,0.0407131810461272,-0.493419983792278,-0.567977526826635,0.172080123616275,-0.274070463969147,0.0153914796911289,-0.125350611100558,0.0555755228631577,0.436859062791495,-0.189678971345895,-0.555677754509297,-0.313338849941694,0.673439615383619,1,-0.274931191241164,0.144793780856051,0.172221422305439
"yxeD",0.393489395070497,0.361868658414036,-0.16052932568579,-0.451049451786303,-0.0248629134742445,0.177608840518068,0.19086952358975,0.280717848892419,0.515871705114847,0.741960923413135,-0.189610283733984,-0.377590826511586,0.134000120953741,-0.0728258641801421,0.260078585430441,0.0101248789391897,-0.0315966624284355,0.00224949894304929,-0.0697495342090198,-0.0287732284781637,-0.407614174566053,-0.42751111558305,-0.271159748986664,-0.390034331242127,-0.154405940084932,-0.156626951536759,-0.21603599686822,0.0948744612015571,0.122295081699745,-0.333849120072269,0.0466238999278864,-0.214377125629521,-0.0792191334697426,-0.182353902885052,-0.379777270295242,0.328528905293088,-0.384617537998074,-0.39398286250174,-0.376419653119245,-0.362232767484833,0.114652837737611,0.315196524699599,-0.149744777059266,0.177048859195827,-0.237358568444339,-0.166125004638351,-0.360743363368283,0.552300532530124,0.168871694921717,0.0530127664033433,0.085199878725512,0.0966402401969337,0.224622672710592,-0.445641426027978,0.63936992366614,0.055962290114455,-0.44356692930645,0.385401557374296,-0.481010857934655,-0.328711048420617,-0.259222838978916,-0.269608222133497,-0.221928705850606,-0.321314096369071,-0.287925298744044,-0.186446543476059,0.355866109677915,-0.282867118816278,-0.254684584352581,-0.172413952653586,-0.448949281538324,0.810099565103393,0.147854929150261,0.547958363379816,-0.465795261151402,-0.127503192861501,0.121340491778942,0.367963745077205,-0.405787452244399,-0.543592718852586,-0.274931191241164,1,-0.307911869394295,-0.434803877307087
"yxzE",0.140888053943516,0.178222866816286,0.465298085277258,0.353831937752052,0.180960034883157,0.17936461107571,0.150240090690168,0.203602775763002,-0.039454228560431,-0.305704181328555,0.159686273079509,0.313297885238023,0.250071270488545,0.397647865803486,0.0916291500122979,0.336202989782333,0.324454015633162,0.351620029564774,0.410020673993353,0.415179095475987,0.646878561474584,0.229413369995188,0.902615723563834,0.0672301611969829,0.231659784875188,0.430638274199721,0.373390616508298,0.226895462558178,0.27106388818973,0.228137294018872,0.316194410922619,0.401637810983566,0.834350384199018,0.664250949271522,0.446797955147261,0.217179658798432,0.442619193867976,0.522050275577677,0.428142582173375,0.425828625660493,0.227320058663578,0.153475122291952,-0.0852470165731802,0.24573520809657,-0.025752558065701,0.0866561484005321,0.303747523354103,-0.0175782544045733,0.624892505040893,0.493751471482705,0.532139768844163,0.662542574582914,0.0853103073505864,0.327538028235463,-0.345555252278352,0.317646801409666,0.418374587121491,0.0671464019842376,0.204227274631444,0.490168242095231,0.250671407272224,0.169952938784121,0.0839189723078895,0.272675764913192,0.237221912541131,0.410542907004269,0.114750790452989,0.353140218413995,0.248509474390286,0.0817473488628694,0.44915953892089,-0.261858296834277,0.284989457462669,0.0065257986710877,0.531397575816904,-0.0244167648609193,0.372703176752541,-0.429267610703889,0.396471298061549,0.39315152158185,0.144793780856051,-0.307911869394295,1,-0.243653235106354
"abrB",-0.772544165185709,-0.755726457564771,-0.467758920083724,0.0546002660549063,-0.215586462592214,-0.353480865752221,-0.264767743901623,-0.574006101498139,-0.434286686601013,-0.613443081342395,-0.0974410615210223,0.24424532332172,-0.563989036455106,-0.465496346375433,-0.595072666872542,-0.30483270065009,-0.186646667976445,-0.200832189663174,-0.161700758847662,-0.216118114328821,0.0950260286172441,-0.0824886157187877,-0.199959751997292,0.0522019136394334,-0.0391495114082435,-0.174916341868181,-0.100277014547717,-0.447353453827451,-0.60764598198605,-0.0578466752146662,-0.542446468283173,-0.10889565612149,-0.461336520960108,-0.343469482499742,0.0690662654256295,-0.684097965655291,-0.257162903499117,0.157226316122807,0.196877563765034,0.2456298529102,-0.473172210277102,-0.434465764040391,0.268998683832549,-0.513703656237757,0.136066381001869,-0.141358547018368,-0.0161037143493623,-0.634384973334854,-0.52541762900209,-0.408359825402459,-0.386054374144989,-0.35304542856101,-0.439523441289984,-0.000687880218083411,-0.338282018209656,-0.471742912384141,-0.00436364060784075,-0.658779918867526,-0.00798394079520411,-0.277203332675125,-0.170804406883927,-0.0535617505527541,0.0427849142642787,0.0770975381411857,0.10146394873111,-0.148606429324018,-0.480665436555386,-0.176762867474174,-0.106281332669367,-0.0525801707210103,-0.132390604123537,-0.648624455370021,-0.496702031432268,-0.516199460005205,0.107382869243662,-0.0075499622333082,-0.565477635524975,-0.136312977771026,0.038496619397025,0.102992043441375,0.172221422305439,-0.434803877307087,-0.243653235106354,1
